number,short_description,close_notes,description
INC1052500,Loaner extension request - until 6/1,"Glad I was able to help with your loaner extension request Gurpreet.

Ben Stanley | ITS Service Center Consultant
University of Michigan | Information and Technology Services
734-764-HELP | bestanle@umich.edu",I have an ITS loaner laptop which I took with me on a business trip to Ethiopia and was going to return it.  I have to go on another business trip to Seattle from May 26 to June 1.  Would it be possible for me to keep the loaner laptop until then?  
INC1036356,Workstation setup for Noah Delk,asset tag info logged,Set up new work station for Noah in the ticket office.
INC1052949,General Computing,"
Marilene,

Please let us know if the driver update I applied today doesn't seem to fix your issue, we'll be happy to take another crack at things.

If you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","Display driver issues since installation of new workstation Dec. 2016
Sometimes computer does not respond when I arrive at work and I have had to turn power off/on to hard boot.
Bigger problem related to Display driver not responding (screen goes black, browsers close without saving work) connected to specific navigation in aleph (library GUI for MIRLYN) - attached screenshots - Contact user by Email"
INC1047014,New mouse please,"Hello Mashon,

A short time ago I dropped of your new wireless mouse and then you returned the old mouse (thank you).  I want to thank you for all you do for ITS and The University of Michigan.

If you have any thing else I can help will please do reach out.

Daniel I. Green
NIT - South 2 Campus
","Hi - I need a new mouse. Not sure how old this one is, but it's pretty
gross and it is no longer working well.  Any chance of getting a wireless
mouse?

-- 

Mashon Allen, PMP
ITS Project Management Office Manager
University of Michigan
Information and Technology Services
P: 734-647-8190
E: mashonal@umich.edu"
INC1048141,Please check this 10.12 mac that isn't force-updating properly,"Maggie, This is now resolved, the OS has been updated for this Mac.
Bill Ellsworth","
This mac:  https://izzy.dsc.umich.edu/systems/10675

Which reports as being in:  SMTD

Apparently did not get the forced-update of the latest Mac OS 10.12 operating system update and is active within the last 1-3 days since the force-update went live.

Please check this one out  (or ask the user run Managed Software Center manually) to get it updated.  When updated, it should be running 10.12.4 16E195

NOTE ABOUT THIS ONE:   It looks like it has had the force-logout attempted many times in the last 2 days, but the updates have never installed -- you might ask the user to *REBOOT FIRST* and then manually install the updates as we can't tell why the force update is not actually starting on this one.

May 11 2017 16:29:02 -0400 WARNING: Apple update macOS Sierra Update, 091-03392 may have failed to install. No record of success or failure.


Also, please do not close the ticket until you are sure that the computer is running the current build � in izzy!

Thanks!

- Steve"
INC1025866,LOANER PICKUP (5/15)  - Fwd: Upgrading iMac with SSD,SSD upgraded and Loaner returned,"Hi ITS Customer Support,

I'm requesting the addition of a internal HD upgrade to a 512GB SSD plus an
adapter/HD enclosure for the current internal drive in my 27"" iMac
(D25MV0K5F8J9) used for development.

The development I am doing requires lengthy disk intensive processes which
slow my work.

Thanks for your help!

Gordon

---------- Forwarded message ----------
From: John Weise <jweise@umich.edu>
Date: Tue, Apr 18, 2017 at 12:57 PM
Subject: Re: Upgrading iMac with SSD
To: Gordon Leacock <gordonl@umich.edu>


Yes, that's what I was thinking.  Go ahead and put in a request to 4HELP
for an internal HD upgrade to a 512GB SSD and for an adapter or HD
enclosure so you can keep using the the drive that is currently in it
externally. Mention the reason you want this and copy me and say I approve.
Thanks.

On Tue, Apr 18, 2017 at 11:34 AM Gordon Leacock <gordonl@umich.edu> wrote:

> Sure, 512 GB would work.
>
> There may be other options out there too. I went to macsales because they
> place a priority on mac compatibility.
>
> Are we thinking that ITS would do the upgrade?
>
> Thanks,
>
> Gordon
>
> On Mon, Apr 17, 2017 at 4:37 PM, John Weise <jweise@umich.edu> wrote:
>
>> Thanks for the info. I see it is due for replacement next FY.  Do you
>> think you would need 1TB?
>>
>> On Mon, Apr 17, 2017 at 4:10 PM Gordon Leacock <gordonl@umich.edu> wrote:
>>
>>> Hi John,
>>>
>>> Here what if found about upgrading 2013 27"" inch iMacs:
>>>
>>> Current configuration is:
>>>
>>> Model Name: iMac
>>>
>>>   Model Identifier: iMac14,2
>>>
>>>   Processor Name: Intel Core i5
>>>
>>>   Processor Speed: 3.2 GHz
>>>
>>>   Number of Processors: 1
>>>
>>>   Total Number of Cores: 4
>>>
>>>   L2 Cache (per Core): 256 KB
>>>
>>>   L3 Cache: 6 MB
>>>
>>>   Memory: 16 GB
>>>
>>>   Boot ROM Version: IM142.0118.B20
>>>
>>>   SMC Version (system): 2.15f7
>>>
>>>   Serial Number (system): D25MV0K5F8J9
>>>
>>>   Hardware UUID: 86A84907-7788-5AD2-A390-D7E8FF9FCC50
>>> and
>>> 1 TB Hard disk
>>>
>>> MacSales/OtherWordComputing Offers two options:
>>>
>>> An disk and upgrade kit for $448.75 or
>>> just a disk for 419.75
>>>
>>> See: https://eshop.macsales.com/shop/ssd/owc/imac-27-inch/
>>> late-2013-late-2015
>>>
>>> Thanks,
>>>
>>> Gordon
>>>
>>>
>"
INC1049493,Pick up (5/15) - Pick up loaner desktop,Loaner returned to stock,"Please pick up MIWS0003613, a loaner desktop provided from INC1041086, from the UHS NIT office, 0170i, Health Service"
INC1050497,Please check this 10.12 mac that isn't force-updating properly,"Mac checked in to izzy running 10.12.4 16E195, resolving incident. ","
This mac:  https://izzy.dsc.umich.edu/systems/9766

Which reports as being in:  Kinesiology

Apparently did not get the forced-update of the latest Mac OS 10.12 operating system update and is active within the last 1-3 days since the force-update went live.

Please check this one out  (or ask the user run Managed Software Center manually) to get it updated.  When updated, it should be running 10.12.4 16E195

NOTE ABOUT THIS ONE:   It looks like it has had the force-logout attempted many times in the last 2 days, but the updates have never installed -- you might ask the user to *REBOOT FIRST* and then manually install the updates as we can't tell why the force update is not actually starting on this one.

May 16 2017 10:23:03 -0400 WARNING: Apple update macOS Sierra Update, 091-03392 may have failed to install. No record of success or failure.


Also, please do not close the ticket until you are sure that the computer is running the current build � in izzy!

Thanks!

- Steve"
INC1053840,Rebuild M-2UA5091TJN,"Rebuilt machine and returned to UHS stock.

Keith Bradley - Neighborhood IT",Please rebuild M-2UA5091TJN and return to UHS stock.
INC1053838,Rebuild M-2UA3410XSH,"Rebuilt machine and returned to UHS stock.

Keith Bradley - Neighborhood IT",Please rebuild M-2UA3410XSH (MIWS0006063) and return to UHS stock.
INC1053834,Rebuild M-2UA5091THS,"Rebuilt machine and returned to UHS stock.

Keith Bradley - Neighborhood IT",Please rebuild M-2UA5091THS (MIWS0011266) and return to UHS stock.
INC1053828,Rebuild M-2UA5091TKB,"Rebuilt machine and returned to UHS stock.

Keith Bradley - Neighborhood IT",Please rebuild M-2UA5091TKB (MIWS0011265) and return to UHS stock.
INC1028534,Problem with Computer Battery,"Delivered and set up new computer with Trevor (DAY1).
Returned repaired computer to Kati.
Updated SL inventory.","Good morning,

Yesterday I was carrying my Macbook in my backpack across campus while it
was raining and I believe some water may have gotten into the machine. I
waited a few hours before trying to power it up. The machine will not power
up unless it is connected to a power source. In the battery bar at the top
right, it says ""Condition: Replace Now"" and the ""Battery is Not Charging"".
Would someone be able to help me out with this and take a look at my
machine? I work with the Office of Academic Innovation, in the Hatcher 8th
floor space.

Thank you,

-- 
*Trevor Parnell*
Events and Marketing Specialist
Office of Academic Innovation | University of Michigan
586.596.0782 | Visit the Academic Innovation website <http://ai.umich.edu/>
| Sign up for email updates <http://eepurl.com/blUSdj> | @UMichiganAI
<https://twitter.com/umichiganAI>"
INC1053820,Rebuild M-2UA4220MF8,"Rebuilt machine and returned to UHS stock.

Keith Bradley - Neighborhood IT",Please rebuild M-2UA4220MF8 (MIWS0009211) and return to UHS stock.
INC1040140,MWS Refresh Deployment - Sponsored Programs (Wave 1) - For User ldjml,"Machine has been deployed to Victoria Fisher (RITM0067296) instead because Lea Tune is no longer with the university.
Samwise has been updated in machine notes for this.","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Tune, Lea  (ldjml)
Old Serial Number: 2UA23324BD
New Serial Number: 2UA6392TPW

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1010664,MWS Refresh Deployment - Sponsored Programs (Wave 1) - For User mjmuell,Machine has been deployed to Noor Albahiesh (RITM0067301) instead because Matthew Mueller is no longer with the university,"Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Mueller, Matthew  (mjmuell)
Old Serial Number: 2UA23324CX
New Serial Number: 2UA6392TQ0

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1053751,Can't get her computer to turn on,"Sue,
So glad I could help you with getting your laptop forced off, and that a reboot really helped get your machine back up and running.  If the issue returns, give us a call back, but if it does not, as I expect it will not, we will just let it go here.

If you have any further questions, please feel free to contact us.

Thank you

Amy

~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~
Amy Beth Hamermesh, Neighborhood IT
ITS Shared Services MiWorkspace
Call:734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu
~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~","Undocked it last night, pushed the power button thinking it was dead, and she can't get anything to work."
INC1050094,MacBook Pro shuts down part way through login.,"Hi John,

I'm just following up to tell you that I'm closing this support ticket for the replacement computer. 

Thanks,
Neil",
INC1053621,Should I apply HP updates to my PC?,"Bob,

If you have administrative rights on your machine, you're welcome to install those updates at your purview.

Necessary MiWorkspace driver updates are deployed as needed by our Engineering team.  As for the audio driver incident, MiWorkspace Windows Engineering pushed out an update that should remediate the risk associated with the issue, and HP was quick to issue an updated driver that took care of the issue, which I'm sure our Engineering team will review for release.

In short, feel free to install those updates, and steps are being taken by system administration to take care of the audio driver issue.  If you have any further issues regarding this request please let us know so we can offer further assistance.

If you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","See attached picture - should I apply any of these updates from the vendor (HP)?
This PC is MiWorkspace Windows 7.
Also, is this model affected by the audio driver keylogger?  I do not find the file mentioned.
"
INC1050260,MiWorkspace,"Chip, feel free to reply to this email if the problems you were having persist",Laptop is freezing/rebooting more frequently.  Also slow moving between applications. - Contact user by Email
INC1053188,Request to have workstation disconnected,"Hi Pat:

I removed the computer and peripherals and returned to UHS Unit IT stock.
..................
If you need further assistance please feel free to contact us.
Thank you!

Keith Bradley
Neighborhood IT","Location Suite 0113 Health Service. 
Requesting to have computer disconnected no one is using it. "
INC1032935,Out for Delivery [05/16] - UMSN Laptop Order (3004440316) (3004458204),"Hello Joel,

Glad to provide lap top bag for ease of transportation and to protect hardware. I will be closing this ticket at this time. If you need to re-open this ticket you can do so by replying to this email. If you have any other computing needs please call 4-Help and submit a ticket.

Thanks and have a great day!
Matt B.","Please assign to ServiceLink assignment group - NIT Central 2

Please order new standard laptop for PM Office.
The laptop is a shared device that will be used by the UMSN PMO.
Deliver to Joel Scharboneau when laptop build and configuration is complete.

Charge to s/c 194113

Thank you.

-Kinnothan


-- 

Kinnothan Nelson
University of Michigan
School of Nursing IT (UMSN IT)
400 NIB Room 4237
Ph. 734-764-4425"
INC1053433,Computer is Not Turning On,"Kathryn
I am closing this as we discussed. Please don't hesitate to call if you have any other problems.
David Bishir
",Mac Laptop is not turning on.  User is at work stoppage and needs this fixed ASAP
INC1021435,MWS Refresh Deployment - UHS - For User nlloyd,"Deployed new machine and mouse, keyboard was newer, so I did not replace it. Updated CI information for both new and old machines.

Keith Bradley - Neighborhood IT","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Lloyd, Norma  (nlloyd)
Old Serial Number: BMFYZQ1
New Serial Number: 2UA704217G

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1050028,Cannot Sign in via MWireless on Physically Secured Laptop,"Katherine,

After I ran some updates and forced the computer to reset it's connection to the servers the login issue resolved itself. I apologize for the inconvenience this provided you, it shouldn't be an issue any longer.

If you need anything else, please let us know.
Thank you,
-Bruce O'Brien
NIT Central 3 
University Health Services (UHS)","User can not sign into a university owned laptop. 
She gets this message when logging in: connecting to mwireless > unable to connect to m-wireless > there a no login servers to process the login
User is located at university health services woman's health
This is her first time logging into the machine"
INC1052283,PICKUP - [5/17] Move equipment from Shapiro to SAB,"Hi James,

The equipment was received yesterday afternoon. I sent you an e-mail for further instruction.

Thank you,

Matt Dodak
NIT Central Campus 5","We have 5 boxes plus one computer to move from 2026 Shapiro (my office) to the NIT office at SAB c/o Matt Dodak.
FYI this equipment is destined for the Detroit Center."
INC1033557,Please pick up  and deliver HP ProBook 6570b to MiWorkspace Engineering Team in 1011 ASB for Windows 10 testing,Dennis needed this machine back and he came to ASB to pick it up.  We were able to get a Win10 driver package made for this.,Please pick up HP ProBook 6570b M-5CB3070Z8M (MIWS0002207) from NIT South 1 in 3050 Wolverine Tower and deliver it to the MiWorkspace Engineering Team in 1011 ASB for Windows 10 testing.  Windows Engineering will use it for Windows 10 testing for about 2 weeks and then send it back to Dennis Hogan in 3052 WoTo.
INC1053200,Re: Computer,"Youngho,

I have confirmed with Ryan (IT) that he can move the equipment for you to 555 south forest. One question did you want the move to take place today at 2:15pm or next Friday?

Let me know!

-Kevin","Hi Perry,

I am sorry for bothering you, but I just found that my meeting with the
candidate was postponed to Friday 1:45 to 2:15pm. I already confirmed with
Tom that I can use my office until this Friday for the meeting with the
candidate. So, I am wondering if IT staff can move my computer on Friday
after 2:15pm. I copied this email to IT, but I am not sure the contact
information is correct. Thank you very much for helping me out with moving
to the Forest Hall.

Best,
Youngho Park

On Wed, May 17, 2017 at 8:11 AM, Perry Titus <ptitus@umich.edu> wrote:

> Hello,
>
> IT has confirmed that they will move your computer on Thursday afternoon
> from OBL to 555 Forest.
>
> Perry
>
>
> --
> ****************************************************
> Perry Titus
> School of Kinesiology - University of Michigan
> Observatory Lodge - Room 3110
> 1402 Washington Heights
> Ann Arbor, MI 48109-2013
> Office: 734-647-1304 <(734)%20647-1304>  Fax: 734-647-2808
> <(734)%20647-2808>
> ****************************************************
>"
INC1046163,Need test device to test malware behind the IPS,"Hi Matt,

I hope the test computer works out for you.
Have a great Day.

Greg","Hello Greg, 

I wanted to follow up on our (Incident Response) need to have a mac laptop or mini device to test malware behind the lab IPS. 

We were using Crystal's old laptop to run multiple virtual machines in the test lab to execute malware and identify potential negative impacts in our environment.

Let us know if you have any questions about this request. 

Thank you. "
INC1052234,Please Install 2nd Monitor for M-2UA3421H3Y F&O Business Office in CSSB 2300 CSSB,Second display has been configured.,"Good Morning Depot/NIT:

I have an extra brand new 20"" monitor for Alice Bartley (bartleya)  M-2UA3421H3Y.  I placed the monitor in her area.  She sits in the spot in the cube in front of Teri Bareis's Office.  If there are any questions, please let me know.

Thanks
Ben
FOIS"
INC1052856,General Computing,Redirected Allison to Lauren for direction on submitting this request.,"I will be supervising a student intern for the summer, who starts on Monday, June 5th  and will be working at a work station in 8015 Wolverine Tower.   There is currently a desktop computer, and I would like to request a laptop computer and docking station, as the intern will need to bring the computer with him to multiple locations on campus.

I will also need for him to have access to the Foundation Relations shared drive.

email or call 734-239-4832 with any questions.  Thank you!

Allison - Contact user by Email"
INC1050486,loaner computer for summer?,I set up the laptop and emailed instructions on how to rdp into a machine.,"Tim & Dan,

Would you have a loaner computer (desktop or laptop) that CSS could use for
the summer?  Prof. Jose Alfaro has a recent graduate, Sachiko Graber, who
is co-authoring a paper with him, and needs to finish some maps on ArcGIS
via remote desktop.

It could be housed here in 3012 Dana or anywhere else as long as it is
dedicated for her use.

Thanks,

Helaine R. Hunscher, Program Coordinator
Center for Sustainable Systems
School of Natural Resources and Environment
University of Michigan
440 Church Street, 3012 Dana Building
Ann Arbor, MI  48109-1041 USA
Tel. +1 734-764-1412"
INC1053029,Keyboard is not functioning.,"Dolores,

Fantastic.  Glad to see it was something that easy.  Sorry for any inconvenience this caused.  If you have any further issues regarding this request please let us know so we can offer further assistance.

If you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT",Caller reports that her wireless keyboard is not connecting.  
INC1050353,New Laptop setup with MiWorkspace,"Aileen,

Dmitri brought the re-installed laptops down this afternoon and helped Xueying log in to one as well.  Before Erin comes just send a new request to 4-HELP so we can get her set up as well.  If you have any other concerns or questions, please let us know.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________","Hello,
I work for a sponsored project in the School of Education and we recently
purchased two new laptops for post-doc students.
We would like the laptops to be setup with MiWorkspace.
Please let me know next steps - thank you!

Aileen

-- 
*Aileen Kennison*

*Dev-TE@M & O2LP Project Manager*


*University of Michigan School of Education610 East University Avenue,
Suite 1600An**n Arbor, Michigan   48109-1259*
*(734) 763-7323*"
INC1050693,NOON Delivery (5/17) - MiWorkspace Tag Request,Tag delivered.,"
Full Name: Xueying Prawat
Uniqname: xjprawat
Building: SOE
Room number: 1600E - EDUCATION SCHOOL OF
Department Name: Educational Studies
Department ID: 408000
Manufacturer: Apple
Model (ex: iMac 11,2) Macbook Air
Serial Number: C02TM00PGFWL
MAC address: D4-61-9D-13-65-C0
Used For: O2LP Project
Purchase Order (if known): 5/10/17
Purchase Date (required please look-up via manufacture website):
Warranty End-Date (required) - purchased Apple Care
(NEW) ShortCode Used For Purchase: 089723
(NEW) Docking Station: Yes/No (was one purchased and installed with this
device) - no
(NEW) MiWorkspace Image: Yes/No Yes?
(NEW) Reason for No MiWorkspace Image: I'm not sure what this means....

"
INC1050704,MiWorkspace Tag Request,Tag delivered.,"Full Name: Erin Pfaff
Uniqname: (doesn't have one yet, starting June 1)
Building: SOE
Room number: 1600G - EDUCATION SCHOOL OF
Department Name: Educational Studies
Department ID: 408000
Manufacturer: Apple
Model (ex: iMac 11,2) Macbook Air
Serial Number: C02TM00QGFWL
MAC address: D4-61-9D-13-50-90
Used For: @Practice Project
Purchase Order (if known):
Purchase Date (required please look-up via manufacture website): 5/10/17
Warranty End-Date (required) - Purchased Apple Care
(NEW) ShortCode Used For Purchase: 085768
(NEW) Docking Station: Yes/No (was one purchased and installed with this
device) - no
(NEW) MiWorkspace Image: Yes/No Yes?
(NEW) Reason for No MiWorkspace Image: I'm not sure what this means....

"
INC1048242,NIT laptop rebuild request,"
Hey Andrew,

The Laptop was rebuilt, and the shared account was created.
It just has to finish the encryption, and will be ready to loan out after that.

Jon Hall 
ITS N. Campus","Hello,

MIWS0014965 is an older SMTD laptop that was serving as a secondary
computer for SMTD faculty Steve Rush (srush). It never got a MiWorkspace
build.

Please wipe the storage of this computer, rebuild it as a MiWorkspace
laptop, and add it to the SMTD loaner pool in Moore Building 2242.

The computer is currently located on the back desk of the SMTD Info office
(Moore 2249).

Please let me know if you need any additional information.

Thanks,

Andrew

Andrew Wollner
Music & Multimedia Computer Specialist
School of Music, Theatre & Dance
University of Michigan, Ann Arbor

734-763-2717
andwoll@umich.edu

[image: U-M School of Music, Theatre & Dance] <http://music.umich.edu>"
INC1042053,New PC - Kris Kerecman,Kris has his computer and will let me know if he has any questions.,A time needs to be setup with Kris for data transfer and a Day 1 with the new PC refresh.
INC1044861,Please deploy Microsoft Surface book (MIWS0020108) to Tom S on Monday 5/15. Please communication with Tanya Milligan (listed as preferred email to set up specific time for deployment),"Tanya,
Thanks,
David Bishir","Please deploy Microsoft Surface book (MIWS0020108) to Tom S on Monday 5/15. Please communication with Tanya Milligan (listed as preferred email to set up specific time for deployment). 

There is also a dock that should be included. Tom S will be keeping his old laptop for the time being, he will not be fully migrated to Win 10 yet. He will be using the surface book and his old laptop until further notice. 
"
INC1030258,"DELIVERY [5/1] - Plant MiWorkspace Equipment Request:  Microsoft Surface Pro 4 i7 And Accessories- Ethernet Adapter, Keyboard M1000 (3004436183)","Steve, please let me know if you have any additional issues with your documents or with the new Surface Pro.
Thanks, Bill Ellsworth","[Submitted by stewalt@umich.edu] 
This message was created by a Microsoft InfoPath form. The form data may be included as an attachment.

 IT Equipment�Order 

Request Form

 Help [https://sites.google.com/umich.edu/fo-equipment-order-form/home]
 
Email To:
 4Help@umich.edu 
Email CC:
 aschenbr@umich.edu 
Subject:
 Plant MiWorkspace Equipment Request 

Order Details
 
Item Category
 
�
 Laptop
 �
 Monitor
 �
 Keyboard
 �
 Dock station
 �
 Swiper
 �
 Software
 �
 Other
 
�
 Desktop
  Sound bar
 �
 Mouse
 �
 Printer
   ���
 Supplies
 �
 Tablet
 
Select use:
 Does this location need furniture, network jacks and AC power installed?
 
Primary Use
 No - IT survey NOT required
 
Select...
 Comments:
 
Item description: vendor - part number
 Quantity
 Max
price
 Extended
price
 
Microsoft Surface Pro 
1
  0.00
 Total Amount: $0.00

Billing Information
 
Person ordering:
 GINA FLOWERS
 Requestor phone:
 763-5075
 
Work order:
 COMPUTERS-2017 
Work code:
 CPTR
 
  Shop:
 M1000��������������� Shop description:
 MAINTENANCE SERVICES DIRECTOR
 
Short code:
 950751���������������Authorized signer:
 STEWALTSTEPHEN BRABBS
 
This order has been approved by:STEPHEN BRABBS
 Department Reference #:
COMPUTERS-2017;M1000CPTR6380
 
Recipient Information
 
Last name:
 BRABBS
 First name:
 STEPHEN
 
Uniqname:
 STEWALTSTEPHEN BRABBS
 
Phone #:
 6155944����� Destination: Room 1039D - near POCC
 
Comments:
 Hello ~ Steve Brabbs is asking for a Microsoft Surface Pro to be ordered for him He will need this specd out please There may need to be a conversation between you and Steve - before this is ordered Thank you!! 
 
Approval
 
Approver:
 STEPHEN BRABBS
 Decision:
 �Approved�Declined4/24/201711:47 AM
 
Comments:"
INC1053061,User is requesting replacement wireless keyboard and mouse,"Replaced the wireless keyboard/mouse combo and tested with no further problems.

Keith Bradley - Neighborhood IT","User cannot read the letters on her keyboard, so she is requesting a replacement."
INC1049963,"Wednesday, May 17, 2017:  Move and Set up PCs - Employees Moving from Plant Service Building, Fac Srv Bldg C to 2300 Campus Safety Building ","All user machines have been deployed & re-connected. Currently, only the DataMatic box has been connected along the wall; an A/V switch will be required in order to use the same display, keyboard, and mouse with the Instep box (this one has not been re-connected yet).","Good Morning Depot and NIT:

Per Mark Eboch from Space Info:

On Wednesday, May 17, 2017,  please move and set up the following F&O employees' computers:

?Currently located in building #1000261 - Plant Services Building 1110 E. Huron

M-5CG5354L7Z - Judy Witter            Room  206
M-2UA2451NV1 - Shelly Carpenter    Room 208
M-2UA2451NV0 - Irena Graham        Room 210
M-2UA2451NTN - Alysia Kolascz        Room 212
M-2UA2451NVP - Datamatic Box       Room?
M-2UA2451NVY - Instep Box            Room?

?Currently located in building #1000802 - Facilities Services Building C?

M-2UA5511V78 - Zoe Stevens        Room 1080

All of these computers are going to Building #1000742 Campus Safety and Security Building
Suite 2300 (Facilities & Operations Business Office Area) see the attached floor plan. Please set up the computers in their new location. 

If there are any questions, please contact Mark (734.615.9023  meboch@umich.edu)  or myself (734.647.9229 bliem@umich.edu).

Thanks,
Ben
FOIS"
INC1053045,Bikash would like a workstation moved to a new desk,"Hi Bikash,

Your hardware move is complete. Please let me know if you need anything else!

Thanks,

Alex Joseph
Neighborhood IT North",
INC1052932,international power outlet plugs,"
Sigrid,

I reached out to the Library IT Staff, and they said that they would normally loan out such equipment, but only if they have any in stock, and they unfortunately do not have any to loan at this time.

I'm sorry I'm not able to give you better news, please let me know if I can be of any further assistance.  If you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","Hi,

The library used to have international outlet/plugs that we could borrow
for overseas travel, but I don't think that they do anymore. Is it possible
to borrow one (or, even better, two) for a trip that I am making to London
in early June?

Thanks!
Sigrid


Sigrid Anderson Cordell, Ph.D. | Librarian for English Language and
Literature
University of Michigan Library | 734-615-6519"
INC1021440,MWS Refresh Deployment - UHS - For User ktmuckle,"Deployed new machine, user requested to keep current keyboard and mouse. Updated CI info for both old and new machines.

Keith Bradley - Neighborhood IT","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Trombley-Muckles, Kellie  (ktmuckle)
Old Serial Number: 590HKS1
New Serial Number: 2UA704217Y

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1048185,DELIVERY [5/12] - MWS Refresh Assign/Build/Deliver - Internal Controls,"delivered 3 hp 600, 3 keyboards, 3 mice, 3 power cords, and  6 monitors to WoTo","Please Order In Equipment (if needed), Assign Machines in Samwise,
Build Machines, and Deliver to appropriate NIT Group listed in SAMwise.

Once all equipment is delivered to NIT, please close this ticket, (Do not reassign)

Old SN - Replacement Model:
2UA2450WP9 - HP - 600 G2 i7 16GB, 256GB SSD ( Perf. Desk)
3FYRXQ1 - HP - 600 G2 i7 16GB, 256GB SSD ( Perf. Desk)
2UA2450WPM - HP - 600 G2 i5 8GB, 256GB SSD (Value Desk)
"
INC1052965,Classroom machine running out of space,"Hi Jeff,

I created this ticket for us to show the work done to the classroom machine that was running out of hard drive space. I'm closing everything out now but if there is anything else you need please let me know.

Best,

Chris Bell
NIT Central 5",
INC1024006,Computer freezes when undocked,"Monica,
I will close this as we discussed.
David Bishri",When I undock my computer it will freeze and I am unable to click on other tabs. I have to restart. rm 8079 - Contact user by Email
INC1046972,Please check this 10.10 mac that is not force-updating to the latest build,"Mac is now updated to 10.10.5 14F2315, resolving incident.","
This mac:  https://izzy.dsc.umich.edu/systems/9491

Which reports as being in:  

Apparently did not get the forced-update of the latest Mac OS 10.10 security update and is active within the last 1-3 days.

NOTE ABOUT THIS ONE:   It looks like it has had the force-logout attempted many times in the last 2 days, but the updates have never installed -- you might ask the user to *REBOOT FIRST* and then manually install the updates as we can't tell why the force update is not actually starting on this one.


Please check this one out  (or ask the user run Managed Software Center manually) to get it updated.  When updated, it should be running 10.10.5 14F2315    You do not have to upgrade to 10.12 to resolve this issue (but doing so will also resolve it�)

Also, please do not close the ticket until you are sure that the computer is running the current build � in izzy!

Thanks!

- Steve"
