number,short_description,close_notes,description
INC0516846,CRIS.Net version 4.0 upgrade request,I visited Magda; I installed CRIS on Mary Gainer's computer. CRIS has been installer on the three computers,"Good afternoon,

The Cost Reimbursement Office would like to upgrade the CRIS.Net application from 3.1 to 4.0. I have downloaded the installation/upgrade files, administrator privileges are needed in order to complete the upgrade.

CRIS.Net version 4.0 needs to be installed on three computers: Dan Horal, Mary Gauthier and mine.

Thank you,
Magda

-- 


*Magda Munteanu       *

Cost Accounting Analyst

University of Michigan
6000 Wolverine Tower | Ann Arbor, Michigan 48109-1287

P: 734.764.6243 | mmuntean@umich.edu

Office hours: Monday-Friday, 8:00A.M. - 4:30P.M.

 ***A hint before you print: think green.***"
INC0517537,Miworkspace Software Request : ASAP Utilities (had full version + key on previous machine),"I downloaded ASAP Utilities and put in the license key and it is now working.

-Brett","(NIT -- see work notes)

Hello,

A Microsoft Excel add-in, ASAP Utilities, was installed on my previous computer last November. My computer was replaced earlier this month and it does not have ASAP Utilities. Could you install it on my new computer?

Thank you,
Kenyon Stuart - Contact user by Email 

Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): ASAP Utlities -- http://www.asap-utilities.com/
Software Version: (If any) Full, not trial

NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0519416,Miworkspace Software Request Adobe Illustrator,"We have installed your requested software. Please run Managed Software Center if you would like to use this software immediately.  You can do that by clicking on the MiWorkspace icon (it looks like a checkerboard monitor) from the menu bar at the top of the screen and then selecting ""Managed Software Center.""  Then, choose the Updates tab and click ""Update All.""  Additionally, Managed Software Center will automatically appear in a few hours if you choose not to install your items right now.","Requester Name: Justin Schell
Date Needed: Unknown
Department Name:  ULIB
Computer Name: M-C1MPW5V1G944
Location of Machine: Shapiro
Full Name of Software (including company name if known): Illustrator
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0516304,Miworkspace Software Request Intellij  Install Request,Reginaldo confirmed that he had the software already installed,"Requester Name: Reginaldo Rodrigues
Date Needed: Unknown
Department Name:  ITS
Unit:  ITS
Computer Name: MIWS0002149
Location of Machine: 3025-10
Full Name of Software (including company name if known): Intellij
Software Version: Unknown

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0508830,Miworkspace Software Request Matlab,"Redistributed MATLIB after increasing the cache size on your computer. Thank you for your patience and the opportunity to help you with your request.

---Chuck Litvin","Name: Yu-Chen Wang
Date Needed: Unknown
Department Name:  Graham
Unit:  Graham
Computer Name: M-F24K0R1
Location of Machine: 
Full Name of Software (including company name if known): MATLAB
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0518367,Miworkspace Software Request FileMaker 13 ,Filemaker 13 installed and working as designed on M-D25G713SDHJV.,"Requester Name: Henry Reynolds
Date Needed: Unknown
Department Name:  SMTD
Computer Name: D25G713SDHJV
Location of Machine: Unknown
Full Name of Software (including company name if known): Filemaker 
Software Version: 13

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0518379,Miworkspace Software Request Adobe Photoshop ,Adobe Photoshop installed and working as designed.,"Requester Name: Justin Schell
Date Needed: Unknown
Department Name:  ULIB
Computer Name: M-C1MPW5V1G944
Location of Machine: (If not same as caller): Shapiro
Full Name of Software (including company name if known): Adobe Photoshop
Software Version: CS 6

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0508979,Miworkspace Software Request Dreamweaver,"We have deployed the requested software to your computer (Dreamweaver). It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: Michael Williams
Date Needed: Unknown
Department Name:  UMSI
Unit:  UMSI
Computer Name: M-5CG425D4ZS
Location of Machine: Hamilton Square
Full Name of Software (including company name if known): Dreamweaver
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0517302,w/soccer needs downloads of video copying program/screen saving...screencast-o-matic,"This was completed by Dan and Fiscer.

Yvette","Hi,

the following need a download of the program screencast-o-matic on their
computers asap...

Tiffany Hansen
Tom Anagnost
Lauren Wilson




 *Dean Duerst*
Associate Head Coach | Women's Soccer
University of Michigan Athletic Department | Stephen M. Ross Athletic Campus
1000 South State Street | Ann Arbor, MI 48109-2201
MGoBlue.com <http://www.mgoblue.com/> | Phone: (734) 647-7729  | Fax: (734)
764-3221"
INC0517858,Miworkspace Software Request Android File Transfer,software installed.,"Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-C02PH1VBG3QN
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Android File Transfer
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0503028,Miworkspace Software Request Adobe Dreamweaver CS6,I removed Dreamweaver from the software push and Heidi is uninstalling the incorrect version. She has the creative cloud suite and will install the correct version.,"Requester Name: (If not same as caller)
Date Needed: 2015-08-13
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Dreamweaver CS6
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0510927,Miworkspace Software Request HLM Software,"I installed HLM for Awilda last week.

Zachary Power
Neighborhood IT
Central Campus 4","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-CNU4299HRF
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): HLM (http://www.ssicentral.com/ordering/index.html)
Software Version: (If any) 7

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0513180,Miworkspace Software Request Photo Shop,Photoshop was installed,"Requester Name: (If not same as caller)
Date Needed: 8/25/2015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-C02HG19YDV16
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Photoshop
Software Version: (If any)Windows Adobe Photoshop ITAM CS6

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0512181,Miworkspace Software Request Aleph Development 22,"Hello,

We have deployed the requested software to your computer (ALEPH DEV 22). It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: Marilene De Ritis
Date Needed: 08/27/2015
Department Name:  ULIB
Unit: ULIB
Computer Name: M-2UA2211L96
Location of Machine: Hatcher N
Full Name of Software (including company name if known): Aleph Dev 22
Software Version: 22

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0512140,Install Acrobat Pro DC,Installed software. Happened to run into him as I was looking for Brian Jones.,"License purchased - CSMS call# 361472


Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-5CG5270FBX
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Acrobat Pro
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0500125,Miworkspace Software Request  FileMaker Pro ,FileMaker Pro 11 and FileMaker Pro 13 have been packaged with the license for SMTD.,"Computer Name: M-2UA5261WH2
Full Name of Software (including company name if known): FileMaker Pro 
Software Version: V11"
INC0515119,Miworkspace Software Request Handbrake,"Kat,

We have installed your requested software. Please run Managed Software Center if you would like to use this software immediately.  You can do that by clicking on the MiWorkspace icon (it looks like a checkerboard monitor) from the menu bar at the top of the screen and then selecting ""Managed Software Center.""  Then, choose the Updates tab and click ""Update All.""  Additionally, Managed Software Center will automatically appear in a few hours if you choose not to install your items right now.

-Matt","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0513877,Miworkspace Software Request FaceTime,"Great! If there's any configuration or tuning needed, please let me know.
Jim","Requester Name: (If not same as caller): Rebecca Welzenbach
Date Needed: Unknown
Unit:  ULIB
Computer Name: M-C1MK10NRDV30
Location of Machine: BUHR
Full Name of Software (including company name if known): Facetime
Software Version: Unknown

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0508960,Miworkspace Software Request //liblicense.crl.edu/liblicense,"""Liblicense"" installed successfully.","Requester Name: Sara Bahnmaier
Date Needed: Unknown
Department Name:  ULIB
Unit:  ULIB
Computer Name:  M-8CG43606LQ
Location of Machine: Hatcher N
Full Name of Software (including company name if known): //liblicense.crl.edu/liblicense
Software Version: Unknown

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0506876,Request for Visio Software,Visio installed.,"I need Visio on my specific computer. I am an Events Assistant for several of the ceremonial events, and am working with Vizio on a daily basis. One of the Event Managers has requested that I obtain the software.

Thanks!
Jamie - Contact user by Email"
INC0512209,Miworkspace Software Request: WRIKE,"Per our discussion, ""Wrike"" is a 3rd party app and we are currently unable to turn on Marketplace apps at this time. ","Requester Name: Nate Phipps
Date Needed: Unknown
Department Name:  SOE
Unit: SOE
Computer Name: M-C02NG255G5RP
Location of Machine: SOE
Full Name of Software : https://chrome.google.com/webstore/detail/wrike-project-management/bblmbnlgakcoajcidajcgbfekhbadckp?hl=en
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0512020,Miworkspace Software Request R and RStudio,"Daniel,

We have deployed the requested software to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.

-Matt","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-2UA3121YLL
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): R and RStudio
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0506637,Miworkspace Software Request EMS Lite,"If you require any assistance, we will be here.  ","Requester Name: Jessica Thompson
Date Needed: Unknown
Department Name:  (If not same as caller): William Monroe Trotter Multicultural Center
Unit:  William Monroe Trotter Multicultural Center 
Computer Name: M-2UA4321SGB
Location of Machine: (If not same as caller): Lounge Admin Area
Full Name of Software (including company name if known): EMS Lite
Software Version: Unknown

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0509477,Miworkspace Software Request MS Visio Pro 2010,"Hello,

We have deployed the requested software to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please log out of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: (If not same as caller)
Date Needed: ASAP
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-CND2450N64
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0503931,Miworkspace Software Request SQL Developer/Birt Report Designer,Installed Oracle 11GR2 and then installed SQL Developer 4.0.,"Requester Name: (If not same as caller)
Date Needed: 2015-08-14
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: 
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0498544,Miworkspace Software Request PhotoDraw per Bailey Oland,No further info -- closing ticket.,"Requester Name: Bailey Oland
Date Needed: Unknown
Department Name:  Library
Unit:  U-M Bicentennial Office
Computer Name: M-5CG510505W
Full Name of Software (including company name if known): PhotoDraw
Software Version: Unknown
"
INC0508628,"Miworkspace Software Request Adobe Photoshop, Illustrator, and Indesign","We have deployed the requested softwares (Adobe Photoshop, Illustrator, and Indesign) to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: Ajae Whittaker
Date Needed: Unknown
Department Name:  AEC
Unit:  AEC
Computer Name:  M-2UA4151W7K
Location of Machine: (If not same as caller): 
Full Name of Software (including company name if known): Adobe Photoshop, Illustrator, and Indesign
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0503171,MiWorkspace: Software Request Stata/SE 14 StataCorp LP ,"I believe the licensing details that Danielle sent last week fulfills this request but if I'm wrong feel free to reopen this ticket. Have a nice day!
-Crystal","Computer Name: M-CNU335B11J
Full Name of Software (including company name if known): Stata/SE 14 StataCorp LP 

School of Education
Ed Studies
The software is for a laptop & ITAM requires that STATA for laptops be a Single User license which is different than the packaged version of STATA through SCCM which I believe is UmichITAM's Stata/SE concurrent network license"
INC0508403,Miworkspace Software Request S/mime,"""S/Mime"" approved by Richard Detoy and installed and successfully working.","Requester Name: Gregory Povenski
Date Needed: S Mime
Department Name:  ROTC
Unit:  ROTC
Computer Name: M-MXL502167Z
Location of Machine: ROTC - Chemistry
Full Name of Software (including company name if known): Smime
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0505903,Miworkspace Software Request Adobe Digital Editions,"Successfully installed Adobe Digital Editions.  If you run into any problems, please reply to this email.  ","Requester Name: (If not same as caller)
Date Needed: 8-17-2015 or asap
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: m-2ua0260qdz
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Digital Editions
Software Version: (If any) most recent 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0503193,Miworkspace Software Request  Adobe Flash Builder,"Zac has already pushed and installed this software with INC0504176. I am resolving this incident in our system.

Please let us know if you have any questions,

-Kevin","For Name: Sandeep Gupta (sandgupt)
Date Needed:  8-12-15
Computer Name: M-W80360HPAGY
Full Name of Software (including company name if known): Adobe Flash Builder"
INC0505371,Software installation: NVivo,NVivo installed successfully,"I'd like to get NVivo installed on my computer (my Mac is managed by MiWorkspace).
I'm with the School of Education.
Is this something I can get through the IT Asset Management system?  or do I need to purchase and install on my own?
Thanks for any assistance you can offer.
�kara"
INC0506744,ITS SC staff need software installed to perform CTools/iTunes U work for instructors,"Good morning Maria,

All the folks you requested WinSCP either already had it or it has been pushed to them. Please let em know if you have any questions.

Thanks!

Douglas DeWitt 
dewittd@umich.edu
763-1926 (directline) or 764-HELP (4357) Option 4 or 6
4-HELP is open M-Th 7am - 7pm, Friday  7am - 6pm, and Sunday 2 - 7pm","Some ITS Service Center staff need WinSCP installed on their workstations.
We have been tasked with assisting professors move iTunes U materials from CTools > Box and need this utility or something like it to perform the work.

The staff needing this are:
dwinn          M-CNU2389T01     already has
jawhitfi         M-G3Y7SL1           already has
stjohna        M-CNU418C3LJ     added
einstine       M-2UA4190L9M      added
snapier       M-BCK2CP1           already has
lopezly        M-CNU2379RMT    already has
tracyf          m-CNU21815B4     already has
ajeremy      M-CNU2389SVJ      added
aheskett     M-CNU418C3K1      added
mustang     M-2UA2451NXV       added
shanhowi    M-2UA4481C27       added
kylbrown     M-96LG1R               already has
mvuocolo    M-2UA2451NYT      added
sabahat       M-CQBDHS1          added

We need this installed asap because iTunesU will no longer be available for use starting Sept 1st
and students start classes on Sept 7th."
INC0506282,Miworkspace Software Request (Add Title(s)),I was able to remove the old version and add the new version of the software you needed. ,"Requester Name: (If not same as caller)
Date Needed: 8/172015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-40LPDQ1
Location of Machine: (If not same as caller) 6050 - WOLVERINE TOWER
Full Name of Software (including company name if known): ADC v4.8 - updated as of June 26, 2015 - revised July 31, 2015	
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0502250,config,I am closing this out because it was installed at the computer level. ,"Requester Name: (If not same as caller)
Date Needed: 8/12/2015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-CNU408DJ23
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Microsoft Live Meeting
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0503637,PC Tex,I going to close this ticked,"Hi Ross Help Desk,
I recently purchased a Microsoft Surface and would like to put a Tex
typesetting program on it.  I currently use PC_TEx files and can download
that, but wanted to check in case we have a site license or something that
would allow me to do this for free.
Thank you - Bill Lovejoy"
INC0504020,Miworkspace Software Request Python 2.5.3,Python 2.5.3 was downloaded from python.org and installed on the customer's computer. Please let me know if I can be of further assistance with this issue.,"Call Phone: 35056

Requester Name: (If not same as caller) Shannon Rice (fberritt)
Date Needed: 8/14/2015 ASAP
Department Name:  (If not same as caller) SMTD University Productions 
Unit:  (If not same as caller)
Computer Name: M-D25L40KMDNMN 
Location of Machine: (If not same as caller) 134 - MICHIGAN LEAGUE
Full Name of Software (including company name if known): Python 2.5.3, within system switch, Catherine has the compressed version of the TransMogrifier that can be emailed once python is installed. 
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0500706,"Ross School of business Software Request SATA version 13, SAS version 9.3  and Stats Transfer 12 (13 would be acceptable)","Spoke with her, she wants to hold off on this until she purchases a new laptop. ","Requester Name: (If not same as caller) amcost
Date Needed: 8/11/2015
Department Name:  (If not same as caller) Ross School of Business 
Unit:  (If not same as caller) Accounting 
Computer Name: bus-ws-13tmyq1
Location of Machine: (If not same as caller) 3348 - ROSS SCHOOL OF BUSINESS BUILDING
Full Name of Software (including company name if known): SATA version 13, SAS version 9.3  and Stats Transfer 12 (13 would be acceptable)
Software Version: (If any)
Phone: 574-514-5126
FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0503945,Miworkspace Software Request Adobe Acrobat Pro,Amy Armstrong spoke with you and has denied Adobe Acrobat Pro; she will convert the documents for you. ,"Date Needed: 08/14
Unit:  UUIS
Department: Greek Life
Computer Name: m-2b36vr1
Location of Machine: Michigan Union
Full Name of Software: Adobe Acrobat Pro (Needs this so she can convert PDF files to MS Word) 
Software Version: XI

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0501578,"Miworkspace Software Request  ""Dell 4610X Wireless Plus Projector""","Hopefully, things went well with the projector. We will be here if you  need us.","Requester Name: Stephen Dolen
Date Needed: Now- has meeting scheduled and needs the software in order to make the wireless projector work with his machine in his conference room. 
Department Name:  PT
Unit:  PT)
Computer Name:M-5CG51400FS
Location of Machine: (If not same as caller): 523 S Division
Full Name of Software (including company name if known): Dell 4610X Wireless Plus Projector
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0502595,Miworkspace Software Request Greenshot,"Greenshot was already installed on the computer. However, it was not set to run at start-up, so I changed it so it will run when Angela logs in.

-Matt","Requester Name: (If not same as caller)
Date Needed: 2015-08-13
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-2UA44716ZB
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Greenshot
Software Version: (If any) 1.2.6.7 (current)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0503049,Miworkspace Software Request (Add Title(s)),Dropbox successfully installed.  ,"Requester Name: (If not same as caller)
Date Needed: 8-13-15
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-2UA5191RFL
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: Most recent 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media. https://www.dropbox.com/en/downloading"
INC0503041,Miworkspace Software Request Cisco UMHS VPN Client,Resolving based on request by Chad.,"Date Needed: Before 8-19-15
Computer Name: M-40LPDQ1
Full Name of Software (including company name if known): Cisco UMHS VPN Client"
INC0500538,Miworkspace Software Request Google Refine,Google Refine installed successfully.,"Computer Name:M-C1MPW5V1G944
Full Name of Software (including company name if known):Google Refine 
Software Version: 2.5 "
INC0499210,Software Request (Add Title(s)) - Scrivener,"Software installed, registration code provided to user. User confirmed code was functional.","Date Needed: Not specified
Computer Name:  m-c02n60c6g5rl
Full Name of Software (including company name if known):  Scrivener for Mac
Software Version: (If any) None given

"
